Ano,Item,Dados,América,Atlético GO,Atlético,Athletico,Avaí,Bahia,Botafogo,Chapecoense,Corinthians,Coritiba,Vitória,Cruzeiro,Cuiabá,Flamengo,Fluminense,Fortaleza,Goiás,Grêmio,Criciúma,Internacional,Palmeiras,Juventude,São Paulo,Vasco,Sport,Santos,Red Bull Bragantino,Ceará,Mirassol,Média da Liga
2024,CAIXA,Saldo de Caixa,0.10426,8.3418426,20.653906,133.9146718,9.070619999999998,140.1118862,135.558852,40.7114448,13.239977399999999,3.7783824,0.28358720000000004,7.3232224,3.0569032,95.7534266,10.8670198,26.4080154,43.8142224,11.619777,20.9020448,3.930602,39.9972638,32.7345122,18.34976,29.7182704,32.3393668,0.177242,30.251039,0.6453694,,
2024,INVESTIMENTO,Aquisições de atletas,5.838559999999999,11.730292599999999,238.937855,106.115828,0.62556,275.8594488,555.1146458,0.8862099999999999,216.3415852,0.39306019999999997,20.2274826,346.0087046,18.9263178,432.4788208,75.6489708,85.7976392,2.5470718,135.0521484,0.0,195.7491926,193.3543404,2.6982488,115.4710778,193.0227936,23.7368742,35.5537026,118.9043596,5.5539302,,
2024,ACESSÓRIOS,Receita c/ Direitos de transmissão,12.198419999999999,60.59903979999999,258.2958092,31.658548999999997,8.54932,117.59276879999999,105.28383319999999,6.379669399999999,307.6337264,10.1684778,87.82549619999999,143.9538672,58.4231336,472.8639318,173.7972496,59.005947,6.0356114,186.2250416,62.9594862,78.8341138,178.14697679999998,98.061743,249.62033459999998,99.1856658,26.247455,57.843447999999995,0.0,18.6177082,,
2024,ACESSÓRIOS,Premiações,0.0,0.0,0.0,28.3514218,0.0,0.0,268.4736704,0.0,73.644051,0.0,0.0,0.0,0.0,0.0,0.0,48.4016624,5.9980778,0.0,0.0,52.7044726,66.0268154,0.0,0.0,53.8836532,0.0,0.0,0.0,4.441476,,
2024,ACESSÓRIOS,Receita c/ Match-Day,1.87668,10.944172199999999,84.12113839999999,27.2420954,2.3979799999999996,86.7265958,37.9047656,1.2521626000000001,97.9981444,3.7564878,10.9327036,53.2445394,13.6330376,172.8349298,30.4355792,27.180582,2.8296164,12.508072199999999,3.0944368,12.40694,55.054493,4.4769244,100.19177479999999,35.6850702,15.1093592,35.804969199999995,0.0,17.9348052,,
2024,ACESSÓRIOS,Receita c/ Sócio-torcedor,1.14686,3.2612528,33.5644218,61.857457999999994,7.7152400000000005,0.0,50.69121199999999,4.7563412000000005,0.0,23.0383322,39.9857952,33.8209014,1.6963101999999999,81.0788316,72.8402064,40.1901448,2.7826994,103.26535960000001,21.029242,84.81550999999999,77.3525792,6.078358,53.8523752,55.8499968,15.8131142,29.2261632,0.0,23.8254952,,
2024,ACESSÓRIOS,Receita com Publicidade e Patrocínio,15.74326,14.827857199999999,60.9535238,37.0581744,10.84304,59.522034000000005,58.2928086,12.168184599999998,264.52951459999997,17.986935199999998,44.185388,60.324836,32.1777638,336.2457982,81.6084724,44.0456796,7.2856888,68.159975,10.4666614,78.25547080000001,149.0667776,26.9553804,75.3476594,55.2567574,20.1388616,92.91025640000001,0.0,18.9096362,,
2024,ACESSÓRIOS,Receita com Licenciamento da Marca,0.0,0.0,1.0457277999999999,0.0,0.20852,0.0,3.3123402,0.009383399999999998,0.0,9.898444399999999,0.0,16.019549,0.307567,101.88287199999999,0.0,5.525779999999999,0.0,12.276615,1.2552904,13.2785536,38.1946084,0.0,27.9656598,7.2022808000000005,0.0,0.0,0.0,2.1811192,,
2024,ACESSÓRIOS,Outras receitas,21.06052,17.292563599999998,11.9054494,114.2710452,1.14686,47.1401164,109.2352872,2.2645272000000003,0.0,12.0336892,9.327099599999999,2.001792,8.1823248,0.0,51.598274,24.5553152,14.303429399999999,41.5538656,-28.010491599999998,3.1236296,235.84446079999998,0.5213,148.50690139999998,-12.6957402,1.5993484,46.9941524,0.0,63.0595758,,
2024,ACESSÓRIOS,Despesas com salários e encargos de atletas ,74.65015999999999,32.6427634,254.0253196,112.2139954,41.391220000000004,306.18764020000003,302.35295740000004,16.7326874,383.3786164,58.453368999999995,74.525048,208.890123,96.3393678,402.464452,279.140511,100.7954402,46.5041304,171.6609622,80.5533612,199.6933484,333.413054,63.7529048,277.0365442,162.4485486,65.913172,164.5410468,0.0,67.6355472,,
